cccm_site_id,site_name,alternative_names,region,district,catchment,latitude,longitude,households,individuals,record_status
CCCM-SO2401-0986,Banbaraka,,Bay,Baidoa,Baidoa · CA03,3.0890522,43.6275037,160,593,
CCCM-SO2401-0987,Bandarsalaama,,Bay,Baidoa,Baidoa · CA12,3.1492819,43.669217985,46,189,
CCCM-SO2401-0647,Bandhuub,,Bay,Baidoa,,2.0676061,45.2232603,121,386,
CCCM-SO2401-0093,Banjinay,,Bay,Baidoa,Baidoa · CA07,3.1413079,43.6280479,154,737,
CCCM-SO2401-0094,Banow,,Bay,Baidoa,Baidoa · CA02,3.0903591,43.6247203,205,1230,
CCCM-SO2401-0795,Banreera,,Bay,Baidoa,Baidoa · CA14,3.1339991,43.677151,155,930,
CCCM-SO2401-0883,Bansaable,,Bay,Baidoa,Baidoa · CA09,3.1414932,43.6628763,90,380,
CCCM-SO2401-0749,Bansoofe,,Bay,Baidoa,Baidoa · CA13,3.137121983333333,43.67069746666667,24,144,
CCCM-SO2401-0796,Bansuuf 2,,Bay,Baidoa,Baidoa · CA15,3.1299205,43.675755,85,320,
CCCM-SO2401-0095,Banyal,,Bay,Baidoa,Baidoa · CA17,3.1045061,43.65965592,82,369,
CCCM-SO2401-1282,Baqaley Riiba,,Bay,Baidoa,Baidoa · CA10,3.14421029,43.66340242999999,30,132,
CCCM-SO2401-0096,Baqaley Riibe,,Bay,Baidoa,Baidoa · CA14,3.1302808,43.6775073,185,1110,
CCCM-SO2401-0823,Bar Baare,,Bay,Baidoa,Baidoa · CA02,3.092849,43.6243604,170,1020,
CCCM-SO2401-0797,Baraka,,Bay,Baidoa,Baidoa · CA17,3.1017412,43.6614131,106,460,
CCCM-SO2401-0098,Barakaaley 2,,Bay,Baidoa,Baidoa · CA15,3.1282243,43.67541,135,513,
CCCM-SO2401-0099,Barariye,,Bay,Baidoa,Baidoa · CA17,3.1031194,43.6583861,134,557,
CCCM-SO2401-0988,Barbaaroow,,Bay,Baidoa,Baidoa · CA01,3.0833886,43.6204072,93,358,
CCCM-SO2401-0715,Barbaarow Dhumiik,,Bay,Baidoa,Baidoa · CA02,3.089369,43.6253662,135,810,
CCCM-SO2401-0764,Bardigoof,,Bay,Baidoa,Baidoa · CA03,3.0896211,43.6279914,86,358,
CCCM-SO2401-0103,Barhanooy,,Bay,Baidoa,Baidoa · CA10,3.147276827236844,43.66109537092107,80,327,
CCCM-SO2401-0104,Bari Koonfur Galbed,,Bay,Baidoa,Baidoa · CA16,3.1075781,43.6664517,159,642,
CCCM-SO2401-0884,Bariyow,,Bay,Baidoa,Baidoa · CA10,3.147040215490197,43.66161718078431,59,217,
CCCM-SO2401-0989,Barkadle,,Bay,Baidoa,Baidoa · CA12,3.14445809,43.6708319,35,151,
CCCM-SO2401-0798,Barkadle 2,,Bay,Baidoa,Baidoa · CA14,3.1291747,43.6786912,118,708,
CCCM-SO2401-0106,Barkulun,,Bay,Baidoa,Baidoa · CA17,3.1028728,43.659957,106,455,
CCCM-SO2401-0990,Baroow,,Bay,Baidoa,Baidoa · CA04,3.10313309,43.64530642,60,289,
CCCM-SO2401-0111,Barwaqo,,Bay,Baidoa,,3.2188495,43.1901084,142,994,
CCCM-SO2401-0110,Barwaqo,,Bay,Baidoa,Baidoa · CA06,3.1185042,43.6331762,222,1074,
CCCM-SO2401-1283,Barwaqo Irka,,Bay,Baidoa,Baidoa · CA10,3.147870932000001,43.66223522800001,28,107,
CCCM-SO2401-0112,Bas Maleh,,Bay,Baidoa,Baidoa · CA12,3.1492045,43.6718608,77,295,
CCCM-SO2401-1322,Bay Gaduud,,Bay,Baidoa,,3.2143271,43.1920814,182,1274,
CCCM-SO2401-1311,Bay Gaduud,,Bay,Baidoa,Baidoa · CA06,3.11688,43.629485,131,562,
CCCM-SO2401-0113,Bay Iyo Bakool,,Bay,Baidoa,Baidoa · CA10,3.146035118604651,43.66313764186046,51,246,
CCCM-SO2401-0917,Bayka Gaduud,,Bay,Baidoa,Baidoa · CA17,3.1031033,43.6596767,65,291,
CCCM-SO2401-0799,Baynun,,Bay,Baidoa,Baidoa · CA14,3.1316133,43.6814673,85,510,
CCCM-SO2401-1323,Bayow,,Bay,Baidoa,,3.2124489,43.2023069,125,879,
CCCM-SO2401-0991,Bayow,,Bay,Baidoa,Baidoa · CA05,3.09456987,43.62798934,70,375,
CCCM-SO2401-0716,Bayow,,Bay,Baidoa,Baidoa · CA07,3.1397017,43.6338371,79,362,
CCCM-SO2401-0992,Bedey,,Bay,Baidoa,Baidoa · CA03,3.09058853,43.63217378,34,127,
CCCM-SO2401-1284,Beer Baar,,Bay,Baidoa,Baidoa · CA10,3.144849449999999,43.6624827546875,65,272,
CCCM-SO2401-0115,Beer Dhinbil 2,,Bay,Baidoa,Baidoa · CA11,3.1561119,43.6743265,62,276,
CCCM-SO2401-0116,Beer Dhinbil 3,,Bay,Baidoa,Baidoa · CA12,3.1459057,43.6701665,75,315,
CCCM-SO2401-0993,Beer Saranle,,Bay,Baidoa,Baidoa · CA12,3.14498466,43.67061832,56,228,
CCCM-SO2401-0825,Beereyjeg,,Bay,Baidoa,Baidoa · CA07,3.1388714,43.6314506,102,491,
CCCM-SO2401-0826,Beerlamow,,Bay,Baidoa,Baidoa · CA07,3.139298,43.6317001,73,339,
CCCM-SO2401-0118,Beladul Amin 2,,Bay,Baidoa,Baidoa · CA01,3.0813356,43.6234322,141,520,
CCCM-SO2401-0119,Beladul Amin 3,,Bay,Baidoa,Baidoa · CA04,3.0982666,43.636034,108,473,
CCCM-SO2401-0120,Berdale Ayle,,Bay,Baidoa,Baidoa · CA17,3.1029384,43.6592375,74,269,
CCCM-SO2401-0994,Berdi Biyolay,,Bay,Baidoa,Baidoa · CA09,3.14032146,43.6624472,84,343,
CCCM-SO2401-0995,Bilaang Dhisay,,Bay,Baidoa,Baidoa · CA05,3.09470621,43.62539779,81,449,
CCCM-SO2401-0717,Bilal,,Bay,Baidoa,Baidoa · CA02,3.0932934,43.625768,107,641,
CCCM-SO2401-0996,Birigey,,Bay,Baidoa,Baidoa · CA01,3.0857854,43.6256582,52,228,
CCCM-SO2401-0779,Birigey,,Bay,Baidoa,Baidoa · CA02,3.0917238,43.6277074,136,816,
CCCM-SO2401-0886,Biroole,,Bay,Baidoa,Baidoa · CA13,3.133221186363636,43.6637737090909,66,337,
CCCM-SO2401-0997,Bisig,,Bay,Baidoa,Baidoa · CA07,3.1387323955,43.6337168,93,445,
CCCM-SO2401-0998,Bisig Ade,,Bay,Baidoa,Baidoa · CA09,3.14125761,43.65961037,62,264,
CCCM-SO2401-0126,Bodaan-1,,Bay,Baidoa,Baidoa · CA07,3.1371,43.6307583,142,635,
CCCM-SO2401-0127,Bodaan-2,,Bay,Baidoa,Baidoa · CA07,3.1368707,43.6298037,153,660,
CCCM-SO2401-0827,Bogay,,Bay,Baidoa,Baidoa · CA02,3.0929544,43.6253786,125,750,
CCCM-SO2401-0128,Bohol Galaanjo,,Bay,Baidoa,Baidoa · CA16,3.1058715,43.6605035,309,1228,
CCCM-SO2401-0129,Bohul,,Bay,Baidoa,Baidoa · CA09,3.1362016,43.6596756,64,262,
CCCM-SO2401-0999,Bolowka Shibeelow,,Bay,Baidoa,Baidoa · CA16,3.10418318,43.66777285,127,528,
CCCM-SO2401-1000,Boorame,,Bay,Baidoa,Baidoa · CA17,3.1056263,43.6596654,80,284,
CCCM-SO2401-1001,Bootis,,Bay,Baidoa,Baidoa · CA01,3.0840183,43.6234752,20,81,
CCCM-SO2401-0828,Borow,,Bay,Baidoa,Baidoa · CA08,3.1447658,43.642788,110,660,
CCCM-SO2401-1002,Brood Wiin,,Bay,Baidoa,Baidoa · CA11,3.15501316,43.67280255,80,312,
CCCM-SO2401-1003,Bubuka Beer Jinaay,,Bay,Baidoa,Baidoa · CA01,3.08385806,43.62284679,47,171,
CCCM-SO2401-0918,Bula Gadisoy,,Bay,Baidoa,Baidoa · CA17,3.10164235,43.66071583,136,542,
CCCM-SO2401-1004,Bula Jamba,,Bay,Baidoa,Baidoa · CA01,3.08297,43.62743,52,270,
CCCM-SO2401-1005,Bula Qadar,,Bay,Baidoa,Baidoa · CA04,3.09324082,43.63591197,31,163,
CCCM-SO2401-0135,Bula Sokor,,Bay,Baidoa,Baidoa · CA05,3.0932908,43.6294835,83,457,
CCCM-SO2401-0920,Bulla Reydab,,Bay,Baidoa,Baidoa · CA03,3.08688,43.63278,93,385,
CCCM-SO2401-1006,Bulla Timbow,,Bay,Baidoa,Baidoa · CA12,3.147563059,43.66951277,47,189,
CCCM-SO2401-1007,Bulle Isaq Madow,,Bay,Baidoa,Baidoa · CA01,3.0823163,43.621111,48,191,
CCCM-SO2401-1008,Bulo Fulay 2,,Bay,Baidoa,Baidoa · CA04,3.0936598,43.63590526,59,304,
CCCM-SO2401-0921,Bulo Sheq,,Bay,Baidoa,Baidoa · CA01,3.0868404,43.6274437,74,324,
CCCM-SO2401-1009,Bulsho Kab,,Bay,Baidoa,,3.148885011,43.62260051,93,439,
CCCM-SO2401-1010,Bunay,,Bay,Baidoa,Baidoa · CA01,3.08577758,43.62711742,80,319,
CCCM-SO2401-1011,Buray Manas Warta,,Bay,Baidoa,Baidoa · CA17,3.10428476,43.6583921,67,261,
CCCM-SO2401-0800,Burkuus,,Bay,Baidoa,Baidoa · CA14,3.1312775,43.6757107,150,900,
CCCM-SO2401-1012,Burqa,,Bay,Baidoa,Baidoa · CA01,3.08590152,43.61797917,83,318,
CCCM-SO2401-0702,Buruqle,,Bay,Baidoa,,3.215924,43.2055007,176,1232,
CCCM-SO2401-0140,Busley,,Bay,Baidoa,,3.2089984,43.2029836,115,763,
CCCM-SO2401-1013,Busley Yare 1,,Bay,Baidoa,Baidoa · CA17,3.103126,43.6607179,39,158,
CCCM-SO2401-0141,Busta,,Bay,Baidoa,Baidoa · CA03,3.0908392,43.6286289,91,343,
CCCM-SO2401-1014,Buul Hareer Cade,,Bay,Baidoa,Baidoa · CA03,3.088758728,43.6285872,61,203,
CCCM-SO2401-0142,Buula Aamin,,Bay,Baidoa,Baidoa · CA17,3.1091053,43.6583555,97,400,
CCCM-SO2401-1015,Buula Aaminow ,,Bay,Baidoa,Baidoa · CA04,3.09029672,43.63533402,22,107,
CCCM-SO2401-1016,Buula Abag,,Bay,Baidoa,Baidoa · CA04,3.09047593,43.6339147,43,231,
CCCM-SO2401-0143,Buula Berde,,Bay,Baidoa,Baidoa · CA06,3.1197153,43.6282378,212,973,
CCCM-SO2401-0144,Buula Busley,,Bay,Baidoa,Baidoa · CA05,3.0929726,43.6269193,100,600,
CCCM-SO2401-0146,Buula Fulay,,Bay,Baidoa,Baidoa · CA12,3.1449825,43.6682989,52,222,
CCCM-SO2401-1017,Buula Gaduud Diinsoor,,Bay,Baidoa,Baidoa · CA12,3.14115541,43.67576285,32,138,
CCCM-SO2401-1018,Buula Galoole,,Bay,Baidoa,Baidoa · CA06,3.11892541,43.62379473,88,430,
CCCM-SO2401-1019,Buula haaj yoroow,,Bay,Baidoa,Baidoa · CA03,3.09010543,43.62807262,77,294,
CCCM-SO2401-0147,Buula Issack,,Bay,Baidoa,Baidoa · CA12,3.147614,43.6686073,44,194,
CCCM-SO2401-0148,Buula Nuuri-1,,Bay,Baidoa,Baidoa · CA17,3.1037791,43.6626363,89,390,
CCCM-SO2401-1020,Buula Sheegow,,Bay,Baidoa,Baidoa · CA17,3.10527694,43.65942963,19,80,
CCCM-SO2401-1021,Buula Suuraay,,Bay,Baidoa,Baidoa · CA17,3.10280028,43.65845555,55,247,
CCCM-SO2401-0150,Buula Usley-1,,Bay,Baidoa,Baidoa · CA17,3.1089309,43.6575524,154,599,
CCCM-SO2401-0151,Buula Usley-2,,Bay,Baidoa,Baidoa · CA17,3.1085209,43.6571966,110,466,
CCCM-SO2401-0152,Buula Usley-3,,Bay,Baidoa,Baidoa · CA17,3.1101511,43.6548415,49,198,
CCCM-SO2401-0922,Buulabisig,,Bay,Baidoa,Baidoa · CA03,3.0873167,43.6345517,91,349,
CCCM-SO2401-0663,Buulcadey,,Bay,Baidoa,Baidoa · CA14,3.1335586,43.6778224,230,1380,
CCCM-SO2401-0153,Buule Fuur,,Bay,Baidoa,Baidoa · CA12,3.1404545,43.6764065,41,157,
CCCM-SO2401-1022,Buuli Dhato,,Bay,Baidoa,Baidoa · CA06,3.12469212,43.62709503,147,629,
CCCM-SO2401-1023,Buuli Dhato,,Bay,Baidoa,Baidoa · CA12,3.145140605,43.66887741,63,247,
CCCM-SO2401-1024,Buuli Diiq,,Bay,Baidoa,Baidoa · CA01,3.08486915,43.62250249,65,252,
CCCM-SO2401-0765,Buuli Dooy,,Bay,Baidoa,Baidoa · CA16,3.1064198,43.6622845,127,500,
CCCM-SO2401-1025,Buuli Fiin,,Bay,Baidoa,Baidoa · CA16,3.103058171,43.66637928,88,325,
CCCM-SO2401-1026,Buuli Fuurid,,Bay,Baidoa,Baidoa · CA01,3.08603316,43.62711376,71,279,
CCCM-SO2401-0154,Buuli Gaabow,,Bay,Baidoa,Baidoa · CA01,3.0803061,43.6198715,44,182,
CCCM-SO2401-0719,Buuli Mareer,,Bay,Baidoa,Baidoa · CA06,3.119733,43.6238598,123,541,
CCCM-SO2401-1027,Buuli Mareer,,Bay,Baidoa,Baidoa · CA16,3.1071226,43.67160145,123,494,
CCCM-SO2401-0830,Buuli Yuurur,,Bay,Baidoa,Baidoa · CA02,3.0895689,43.6234427,100,600,
CCCM-SO2401-0720,Buulishiid,,Bay,Baidoa,Baidoa · CA02,3.0913103,43.6265633,155,930,
CCCM-SO2401-1028,Buulo Abaq,,Bay,Baidoa,Baidoa · CA03,3.0903239,43.63389283,19,101,
CCCM-SO2401-1285,Buulo Baagey,,Bay,Baidoa,Baidoa · CA10,3.150844436363637,43.65980117272727,34,116,
CCCM-SO2401-1029,Buulo Barake,,Bay,Baidoa,Kahda · CA03,2.063533,45.231709,99,344,
CCCM-SO2401-1324,Buulo Bishaaro,,Bay,Baidoa,,3.2049161,43.1966026,132,925,
CCCM-SO2401-0664,Buulo Bisig,,Bay,Baidoa,Baidoa · CA14,3.133012787,43.67748748,175,1050,
CCCM-SO2401-0831,Buulo Biyooley,,Bay,Baidoa,Baidoa · CA02,3.0936717,43.6232535,157,942,
CCCM-SO2401-1030,Buulo Biyooley Isha,,Bay,Baidoa,Baidoa · CA01,3.08500724,43.62296162,96,366,
CCCM-SO2401-1031,Buulo Caday,,Bay,Baidoa,Baidoa · CA03,3.09059421,43.62965781,24,84,
CCCM-SO2401-0157,Buulo Ciir,,Bay,Baidoa,Baidoa · CA03,3.0912185,43.6302538,122,520,
CCCM-SO2401-0603,Buulo Diif,,Bay,Baidoa,Baidoa · CA02,3.0886598,43.622781,195,1170,
CCCM-SO2401-1032,Buulo Dooy 1,,Bay,Baidoa,Baidoa · CA16,3.10597628,43.66243412,87,334,
CCCM-SO2401-0158,Buulo Duuf,,Bay,Baidoa,Baidoa · CA03,3.0906623,43.631263,176,739,
CCCM-SO2401-0145,Buulo Ees,,Bay,Baidoa,Baidoa · CA06,3.1218549,43.6303446,79,372,
CCCM-SO2401-1033,Buulo Gadud Manas,,Bay,Baidoa,Baidoa · CA01,3.08255227,43.61999237,43,170,
CCCM-SO2401-1034,Buulo Garas,,Bay,Baidoa,Baidoa · CA01,3.0844197,43.6236024,67,243,
CCCM-SO2401-0648,Buulo Gumar- 1,,Bay,Baidoa,Baidoa · CA01,3.0811968,43.6248003,120,443,
CCCM-SO2401-0161,Buulo Gumar-2,,Bay,Baidoa,Baidoa · CA01,3.0715832,43.6194784,77,275,
CCCM-SO2401-1036,Buulo Haaji,,Bay,Baidoa,Kahda · CA03,2.0588723,45.2300345,73,257,
CCCM-SO2401-1035,Buulo Haaji,,Bay,Baidoa,Baidoa · CA07,3.135438636,43.63017591,37,179,
CCCM-SO2401-1037,Buulo Hagar,,Bay,Baidoa,Baidoa · CA03,3.08668832,43.63257029,45,172,
CCCM-SO2401-1038,Buulo Horgoy,,Bay,Baidoa,Baidoa · CA01,3.0861532,43.6244199,121,497,
CCCM-SO2401-0887,Buulo Huubey,,Bay,Baidoa,Baidoa · CA10,3.154776092857142,43.66259153750001,56,220,
CCCM-SO2401-0832,Buulo Ismail,,Bay,Baidoa,Baidoa · CA02,3.0879241,43.6239361,132,792,
CCCM-SO2401-0721,Buulo Jaay ,,Bay,Baidoa,Baidoa · CA02,3.093517,43.6234473,253,1518,
CCCM-SO2401-0162,Buulo Jadiid,,Bay,Baidoa,Baidoa · CA11,3.1570088,43.6738652,120,484,
CCCM-SO2401-0801,Buulo Keerow,,Bay,Baidoa,Baidoa · CA14,3.1327951,43.6819067,100,600,
CCCM-SO2401-1312,Buulo Keerow,,Bay,Baidoa,Baidoa · CA13,3.1406065,43.6649017,47,215,
CCCM-SO2401-0163,Buulo Kuusow,,Bay,Baidoa,Baidoa · CA02,3.0900203,43.6263683,175,1050,
CCCM-SO2401-0665,Buulo Maal,,Bay,Baidoa,Baidoa · CA14,3.1327192,43.6769395,150,900,
CCCM-SO2401-0833,Buulo Mariin,,Bay,Baidoa,Baidoa · CA02,3.0940317,43.6240008,125,750,
CCCM-SO2401-1039,Buulo Modooy,,Bay,Baidoa,Baidoa · CA04,3.10001754,43.64372242,65,300,
CCCM-SO2401-0923,Buulo Nishow,,Bay,Baidoa,Baidoa · CA17,3.1018388,43.6584957,80,295,
CCCM-SO2401-1040,Buulo Nuuto,,Bay,Baidoa,Baidoa · CA16,3.1071429,43.6716091,93,402,
CCCM-SO2401-1325,Buulo Oomane,,Bay,Baidoa,,3.2213498,43.2086818,130,914,
CCCM-SO2401-0165,Buulo Shamay,,Bay,Baidoa,Baidoa · CA17,3.1047113,43.6600958,56,191,
CCCM-SO2401-1041,Buulo Sheeb 1,,Bay,Baidoa,Baidoa · CA17,3.10254502,43.65985794,57,227,
CCCM-SO2401-0167,Buulo Sheeb-2,,Bay,Baidoa,Baidoa · CA17,3.1021232,43.6573137,88,387,
CCCM-SO2401-1042,Buulo Sheegow,,Bay,Baidoa,Baidoa · CA17,3.10185489,43.65642259,39,179,
CCCM-SO2401-1286,Buulo Surwaal,,Bay,Baidoa,Baidoa · CA10,3.144691084782609,43.66360558695652,46,169,
CCCM-SO2401-1043,Buulo Tugeerey,,Bay,Baidoa,Baidoa · CA03,3.09023812,43.63033327,71,262,
CCCM-SO2401-1044,Buulo Wiin,,Bay,Baidoa,Baidoa · CA01,3.08591608,43.62806245,49,194,
CCCM-SO2401-1045,Buulo Xabiibo,,Bay,Baidoa,Baidoa · CA17,3.1031583,43.66071937,88,375,
CCCM-SO2401-0802,Buulo Yusuf,,Bay,Baidoa,Baidoa · CA14,3.1321024,43.6749905,100,600,
CCCM-SO2401-0722,Buuloneebsin,,Bay,Baidoa,Baidoa · CA01,3.0847614,43.6215803,58,216,
CCCM-SO2401-1046,Buun Geed,,Bay,Baidoa,Baidoa · CA06,3.11447092,43.62533327,141,603,
CCCM-SO2401-1047,Buur Aaminow,,Bay,Baidoa,Baidoa · CA03,3.0886886,43.62701099,60,224,
CCCM-SO2401-1048,Buur Adoy,,Bay,Baidoa,Baidoa · CA12,3.14519841,43.67084187,100,406,
CCCM-SO2401-1049,Buur Arme,,Bay,Baidoa,Baidoa · CA09,3.14162340985419,43.65929423782863,63,275,
CCCM-SO2401-1050,Buur Ayle,,Bay,Baidoa,Baidoa · CA17,3.101514674,43.65965531,52,199,
CCCM-SO2401-1051,Buur Bakaar,,Bay,Baidoa,Baidoa · CA01,3.0846223,43.62372115,81,300,
CCCM-SO2401-0168,Buur Edoy,,Bay,Baidoa,Baidoa · CA07,3.1371886,43.6305906,79,329,
CCCM-SO2401-0169,Buur Eeyle-2,,Bay,Baidoa,Baidoa · CA14,3.130933,43.6776044,182,1092,
CCCM-SO2401-0171,Buur Fuule 1,,Bay,Baidoa,Baidoa · CA09,3.1390639,43.6619932,72,311,
CCCM-SO2401-0172,Buur Gaabey,,Bay,Baidoa,Baidoa · CA09,3.1417133,43.6595033,72,298,
CCCM-SO2401-0173,Buur Gaduud,,Bay,Baidoa,Baidoa · CA01,3.0845009,43.622899,52,186,
CCCM-SO2401-0650,Buur Hakaba-1,,Bay,Baidoa,Baidoa · CA17,3.1055602,43.6595579,73,300,
CCCM-SO2401-0175,Buur Hakaba-2,,Bay,Baidoa,Baidoa · CA17,3.103542,43.6600543,77,306,
CCCM-SO2401-0176,Buur Helade,,Bay,Baidoa,Baidoa · CA16,3.1044032,43.6651561,237,886,
CCCM-SO2401-0177,Buur Heybe,,Bay,Baidoa,Baidoa · CA09,3.1394524,43.6608682,184,735,
CCCM-SO2401-0178,Buur Iyo Shabelow,,Bay,Baidoa,Baidoa · CA17,3.1042583,43.6622367,112,498,
CCCM-SO2401-0179,Buur Midowe,,Bay,Baidoa,Baidoa · CA15,3.1285104,43.6768074,65,256,
CCCM-SO2401-0139,Buurey Manas 2,,Bay,Baidoa,Baidoa · CA13,3.131840471428572,43.66951910793651,69,342,
CCCM-SO2401-1052,Buurey Manas Warta,,Bay,Baidoa,Baidoa · CA17,3.10239533,43.65826041,42,179,
CCCM-SO2401-0604,Buureyharaaw,,Bay,Baidoa,Baidoa · CA08,3.1436332,43.6375762,180,1080,
CCCM-SO2401-0666,Buurow,,Bay,Baidoa,Baidoa · CA15,3.1284663,43.6749294,145,574,
CCCM-SO2401-1053,Caana Geel,,Bay,Baidoa,Baidoa · CA01,3.07180657,43.61859824,44,136,
CCCM-SO2401-1054,Caato,,Bay,Baidoa,Baidoa · CA07,3.142721672,43.62652902,144,670,
CCCM-SO2401-1055,Cagaarane Ceel Jaale,,Bay,Baidoa,Baidoa · CA17,3.10241034,43.66197645,42,190,
CCCM-SO2401-1287,Calan Giirow,,Bay,Baidoa,Baidoa · CA13,3.139530614285714,43.66618621632652,49,210,
CCCM-SO2401-1056,Caleemow,,Bay,Baidoa,Baidoa · CA15,3.128514849,43.67537853,77,294,
CCCM-SO2401-0834,Camp Qasaxdheeri,,Bay,Baidoa,Baidoa · CA02,3.0887018,43.621932,115,575,
CCCM-SO2401-0668,Cashuuri,,Bay,Baidoa,Baidoa · CA14,3.130257,43.6767864,200,1200,
CCCM-SO2401-1057,Ceel bashiir,,Bay,Baidoa,Baidoa · CA17,3.103229036,43.66076089,17,44,
CCCM-SO2401-1288,Ceel Boon,,Bay,Baidoa,Baidoa · CA10,3.150972625555555,43.66234527074075,54,230,
CCCM-SO2401-1058,Ceel Cilaan,,Bay,Baidoa,Baidoa · CA03,3.08841452,43.62901552,53,182,
CCCM-SO2401-0184,Ceel Dheere,,Bay,Baidoa,Baidoa · CA09,3.1436598,43.6623682,78,342,
CCCM-SO2401-0835,Ceel Duug,,Bay,Baidoa,Baidoa · CA02,3.0890565,43.6232358,155,930,
CCCM-SO2401-0842,Ceel Garas,,Bay,Baidoa,Baidoa · CA01,3.08526004,43.6241711,113,433,
CCCM-SO2401-0836,Ceel Haymi,,Bay,Baidoa,Baidoa · CA02,3.0896338,43.6239059,137,822,
CCCM-SO2401-0723,Ceel Laxeli,,Bay,Baidoa,Baidoa · CA08,3.1390487,43.6374401,135,810,
CCCM-SO2401-1059,Ceel Laxeli,,Bay,Baidoa,Baidoa · CA17,3.10156956,43.65960067,16,72,
CCCM-SO2401-1060,Ceel Leebow,,Bay,Baidoa,Baidoa · CA12,3.14396614,43.67605986,85,387,
CCCM-SO2401-1061,Ceel Naxa,,Bay,Baidoa,Baidoa · CA17,3.10268711,43.66086525,71,282,
CCCM-SO2401-0185,Ceel Qarar,,Bay,Baidoa,Baidoa · CA03,3.0877923,43.6325911,101,398,
CCCM-SO2401-1326,Ceel Shiif,,Bay,Baidoa,,3.2137693,43.2029034,165,1155,
CCCM-SO2401-0186,Ceelberde 2,,Bay,Baidoa,Baidoa · CA14,3.1317721,43.675505,115,690,
CCCM-SO2401-1062,Ciroole,,Bay,Baidoa,Baidoa · CA12,3.14420048,43.67616324,57,254,
CCCM-SO2401-1327,Daarow,,Bay,Baidoa,,3.2227971,43.1969691,128,896,
CCCM-SO2401-1289,Dabajoog,,Bay,Baidoa,Baidoa · CA10,3.147975630952381,43.65827268428571,21,83,
CCCM-SO2401-1290,Dabgal,,Bay,Baidoa,Baidoa · CA10,3.145957813008129,43.66351421382116,123,506,
CCCM-SO2401-0191,Dahaale,,Bay,Baidoa,Baidoa · CA14,3.1314258,43.6772661,165,990,
CCCM-SO2401-1063,Dahabl Haar 2,,Bay,Baidoa,Baidoa · CA17,3.1033097,43.66354183,59,226,
CCCM-SO2401-1064,Dahablhaar,,Bay,Baidoa,Baidoa · CA17,3.10176756,43.65786462,46,162,
CCCM-SO2401-0192,Dakana Diid-1,,Bay,Baidoa,Baidoa · CA11,3.1595088,43.6732638,58,247,
CCCM-SO2401-0194,Dalandole-3,,Bay,Baidoa,Baidoa · CA11,3.1560043,43.6782306,110,431,
CCCM-SO2401-0196,Daldaley,,Bay,Baidoa,Baidoa · CA01,3.088787,43.6206276,91,378,
CCCM-SO2401-1065,Dalsoor,,Bay,Baidoa,Baidoa · CA11,3.15372576,43.6784888,74,313,
CCCM-SO2401-0197,Dambal Caalan,,Bay,Baidoa,Baidoa · CA10,3.154990061666668,43.66248897833334,60,235,
CCCM-SO2401-0198,Danbaley,,Bay,Baidoa,Baidoa · CA05,3.0929322,43.6281295,131,728,
CCCM-SO2401-0199,Daniya,,Bay,Baidoa,Baidoa · CA13,3.139608946808511,43.66727073829786,47,242,
CCCM-SO2401-1066,Danjer 2,,Bay,Baidoa,Baidoa · CA06,3.12128627,43.62396665,58,271,
CCCM-SO2401-1067,Danooley,,Bay,Baidoa,Baidoa · CA03,3.08770335,43.63015959,64,229,
CCCM-SO2401-0200,Danwadaag,,Bay,Baidoa,,3.2194778,43.2077661,242,1694,
CCCM-SO2401-1068,Daragmoog,,Bay,Baidoa,Baidoa · CA07,3.138940763,43.63173829,69,334,
CCCM-SO2401-1069,Daramoow,,Bay,Baidoa,Baidoa · CA04,3.09038958,43.63592494,112,573,
CCCM-SO2401-1070,Darib Bashiir,,Bay,Baidoa,Baidoa · CA16,3.10305319,43.6653038,88,353,
CCCM-SO2401-1071,Darsaay,,Bay,Baidoa,Baidoa · CA01,3.0803839,43.6199618,22,88,
CCCM-SO2401-1072,Darubaru,,Bay,Baidoa,Baidoa · CA07,3.137970351,43.63218967,61,253,
CCCM-SO2401-0201,Darusalaam-1,,Bay,Baidoa,Baidoa · CA09,3.1403714,43.6623196,106,342,
CCCM-SO2401-1073,Daruuro,,Bay,Baidoa,Kahda · CA13,2.057947,45.262359,101,428,
CCCM-SO2401-0202,Daryeel,,Bay,Baidoa,Baidoa · CA15,3.1284345,43.6745676,118,443,
CCCM-SO2401-0837,Daryeel Shabeelow,,Bay,Baidoa,Baidoa · CA01,3.08382725,43.6215365,373,1548,
CCCM-SO2401-0670,Daryel Bulsho,,Bay,Baidoa,Baidoa · CA16,3.1057845,43.6769241,128,533,
CCCM-SO2401-0204,Da'Udow,,Bay,Baidoa,Baidoa · CA17,3.1036567,43.6577065,78,259,
CCCM-SO2401-0671,Dayniile,,Bay,Baidoa,Baidoa · CA14,3.1273796,43.68187,265,1590,
CCCM-SO2401-0838,Dee Wiinay,,Bay,Baidoa,Baidoa · CA08,3.138545,43.6392557,150,900,
CCCM-SO2401-0606,Deeb Wiine,,Bay,Baidoa,Baidoa · CA05,3.0953722,43.6322643,88,489,
CCCM-SO2401-1074,Deemir,,Bay,Baidoa,Baidoa · CA01,3.08574754,43.62561678,44,191,
CCCM-SO2401-0206,Deeq Alle,,Bay,Baidoa,Baidoa · CA12,3.1501784,43.6685782,29,127,
